(625, 1998, '丹尼斯-罗德曼', 30.3, 36, 3.3, 8.3, 1.0, 1.2, 0.3)
(626, 1998, '尤德-比希勒', 5.0, 29, 1.3, 0.3, 0.3, 0.2, 0.2)
(627, 1998, '比尔-温宁顿', 4.3, 34, 1.3, 1.0, 0.3, 0.0, 0.3)
(628, 1998, '兰迪-布朗', 4.0, 29, 1.0, 1.0, 0.0, 0.5, 0.0)
(629, 1998, '迪克-辛普金斯', 6.0, 25, 1.0, 1.5, 0.5, 0.0, 0.5)
(630, 1998, '卡尔-马龙', 40.5, 34, 25.0, 10.5, 3.8, 1.0, 1.2)
(631, 1998, '杰夫-霍纳塞克', 34.2, 34, 10.7, 2.7, 2.7, 0.8, 0.2)
(632, 1998, '约翰-斯托克顿', 32.2, 35, 9.7, 2.5, 8.7, 2.0, 0.0)
(633, 1998, '布莱恩-拉塞尔', 36.2, 27, 8.8, 5.0, 1.3, 1.2, 0.2)
(634, 1998, '山顿-安德森', 21.0, 24, 7.3, 2.7, 0.3, 0.2, 0.2)
(635, 1998, '霍华德-埃斯利', 17.7, 25, 4.7, 2.0, 3.8, 0.3, 0.2)
(636, 1998, '克里斯-莫里斯', 17.5, 32, 4.3, 2.5, 0.5, 0.3, 0.2)
(637, 1998, '安托万-卡尔', 14.5, 36, 4.2, 2.0, 0.0, 0.0, 0.2)
(638, 1998, '亚当-基夫', 12.2, 27, 2.8, 3.4, 0.2, 0.4, 0.0)
(639, 1998, '格雷格-奥斯特塔格', 11.0, 24, 2.2, 3.2, 0.0, 0.0, 0.2)
(640, 1998, '格雷格-福斯特', 10.3, 29, 1.3, 2.3, 0.0, 0.2, 0.2)
(641, 1998, '雅克-沃恩', 7.0, 22, 0.0, 2.0, 0.0, 0.0, 0.0)
(642, 1997, '迈克尔-乔丹', 42.7, 33, 32.3, 7.0, 6.0, 1.2, 0.8)
(643, 1997, '斯科蒂-皮蓬', 42.7, 31, 20.0, 8.3, 3.5, 1.7, 1.8)
(644, 1997, '托尼-库科奇', 23.2, 28, 8.0, 3.2, 2.7, 0.2, 0.5)
(645, 1997, '毕森-德勒', 20.2, 27, 6.8, 3.3, 0.8, 1.0, 0.2)
(646, 1997, '卢克-朗利', 22.0, 28, 6.8, 3.8, 1.2, 0.7, 0.5)
(647, 1997, '罗恩-哈珀', 27.0, 33, 4.8, 4.5, 2.3, 1.0, 1.0)
(648, 1997, '史蒂夫-科尔', 19.5, 31, 4.3, 0.8, 1.0, 0.7, 0.2)
(649, 1997, '丹尼斯-罗德曼', 27.2, 35, 2.3, 7.7, 1.5, 0.7, 0.2)
(650, 1997, '尤德-比希勒', 8.7, 28, 1.7, 1.2, 0.3, 0.5, 0.0)
(651, 1997, '兰迪-布朗', 4.8, 28, 0.8, 0.2, 0.2, 0.2, 0.2)
(652, 1997, '贾森-卡菲', 3.6, 23, 0.0, 0.4, 0.2, 0.0, 0.0)
(653, 1997, '卡尔-马龙', 40.8, 33, 23.8, 10.3, 3.5, 1.7, 0.3)
(654, 1997, '约翰-斯托克顿', 37.7, 34, 15.0, 4.0, 8.8, 2.0, 0.5)
(655, 1997, '杰夫-霍纳塞克', 34.2, 33, 12.0, 3.5, 2.2, 0.7, 0.0)
(656, 1997, '布莱恩-拉塞尔', 39.0, 26, 11.3, 5.8, 0.7, 0.8, 0.2)
(657, 1997, '格雷格-福斯特', 15.8, 28, 5.5, 3.5, 0.7, 0.3, 0.3)
(658, 1997, '霍华德-埃斯利', 10.3, 24, 5.3, 0.7, 2.5, 0.2, 0.0)
(659, 1997, '格雷格-奥斯特塔格', 22.0, 23, 4.3, 7.3, 0.3, 0.5, 1.5)
(660, 1997, '克里斯-莫里斯', 11.7, 31, 3.5, 1.7, 0.2, 0.3, 0.5)
(661, 1997, '安托万-卡尔', 9.7, 35, 3.0, 1.7, 0.8, 0.0, 0.0)
(662, 1997, '山顿-安德森', 20.8, 23, 4.3, 1.8, 0.5, 1.0, 0.0)
(663, 1997, '亚当-基夫', 7.5, 26, 0.8, 1.8, 0.3, 0.3, 0.3)
(664, 1996, '迈克尔-乔丹', 42.0, 32, 27.3, 5.3, 4.2, 1.7, 0.2)
(665, 1996, '斯科蒂-皮蓬', 41.3, 30, 15.7, 8.2, 5.3, 2.3, 1.3)
(666, 1996, '托尼-库科奇', 29.5, 27, 13.0, 4.8, 3.5, 0.8, 0.3)
(667, 1996, '卢克-朗利', 28.3, 27, 11.7, 3.8, 2.2, 0.5, 1.8)
(668, 1996, '丹尼斯-罗德曼', 37.5, 34, 7.5, 14.7, 2.5, 0.8, 0.2)
(669, 1996, '罗恩-哈珀', 19.3, 32, 6.5, 2.2, 1.7, 0.7, 0.3)
(670, 1996, '史蒂夫-科尔', 18.8, 30, 5.0, 0.8, 0.8, 0.2, 0.0)
(671, 1996, '兰迪-布朗', 8.2, 27, 2.8, 0.3, 0.8, 0.7, 0.0)
(672, 1996, '比尔-温宁顿', 7.0, 32, 2.8, 0.5, 0.2, 0.0, 0.0)
(673, 1996, '尤德-比希勒', 5.5, 27, 0.7, 0.0, 0.2, 0.7, 0.0)
(674, 1996, '约翰-萨利', 3.0, 31, 0.0, 0.2, 0.4, 0.0, 0.0)
(675, 1996, '肖恩-坎普', 40.3, 26, 23.3, 10.0, 2.2, 1.3, 2.0)
(676, 1996, '加里-佩顿', 45.7, 27, 18.0, 6.3, 7.0, 1.5, 0.0)
(677, 1996, '德特勒夫-施伦普夫', 39.7, 33, 16.3, 5.0, 2.5, 0.5, 0.2)
(678, 1996, '赫塞-霍金斯', 38.3, 29, 13.3, 3.5, 1.0, 1.2, 0.2)
(679, 1996, '萨姆-帕金斯', 31.7, 34, 11.2, 4.7, 2.0, 0.5, 0.0)
(680, 1996, '大卫-温盖特', 8.0, 32, 2.5, 0.3, 0.0, 0.0, 0.0)
(681, 1996, '内特-麦克米兰', 12.8, 31, 2.8, 2.8, 1.5, 0.5, 0.0)
(682, 1996, '文森特-艾斯丘', 15.5, 29, 1.8, 2.5, 0.5, 0.5, 0.0)
(683, 1996, '弗兰克-布里克考斯基', 11.3, 36, 0.8, 2.0, 0.5, 0.2, 0.2)
(684, 1996, '埃尔文-约翰逊', 6.7, 28, 1.3, 2.3, 0.3, 0.3, 0.3)
(685, 1996, '史蒂夫-谢夫勒', 2.0, 28, 0.0, 0.5, 0.0, 0.0, 0.0)
(686, 1996, '埃里克-斯诺', 1.5, 22, 0.0, 0.3, 0.2, 0.0, 0.0)
(687, 1995, '哈基姆-奥拉朱旺', 44.8, 32, 32.8, 11.5, 5.5, 2.0, 2.0)
(688, 1995, '克莱德-德雷克斯勒', 40.5, 32, 21.5, 9.5, 6.8, 1.0, 0.3)
(689, 1995, '罗伯特-霍里', 46.8, 24, 17.8, 10.0, 3.8, 3.0, 2.3)
(690, 1995, '马里奥-艾利', 40.3, 31, 16.3, 4.3, 3.3, 2.0, 0.0)
(691, 1995, '萨姆-卡塞尔', 23.3, 25, 14.3, 1.8, 3.0, 1.8, 0.0)
(692, 1995, '肯尼-史密斯', 26.3, 29, 7.5, 1.8, 4.0, 0.3, 0.0)
(693, 1995, '查基-布朗', 9.5, 26, 3.0, 2.8, 0.0, 0.0, 0.5)
(694, 1995, '查尔斯-琼斯', 14.3, 37, 1.0, 1.8, 0.0, 0.0, 0.0)
(695, 1995, '皮特-奇尔卡特', 1.0, 26, 0.0, 0.0, 0.0, 0.0, 0.0)
(696, 1995, '沙奎尔-奥尼尔', 45.0, 22, 28.0, 12.5, 6.3, 0.3, 2.5)
(697, 1995, '安芬尼-哈达威', 43.0, 23, 25.5, 4.8, 8.0, 1.0, 0.8)
(698, 1995, '霍雷斯-格兰特', 42.0, 29, 13.5, 12.0, 1.5, 0.5, 0.5)
(699, 1995, '布莱恩-肖', 21.0, 28, 12.5, 3.3, 3.3, 0.5, 0.3)
(700, 1995, '尼可-安德森', 40.3, 27, 12.3, 8.5, 4.3, 2.0, 0.5)
(701, 1995, '丹尼斯-斯科特', 37.5, 26, 10.5, 3.5, 2.3, 1.0, 0.3)
(702, 1995, '安东尼-鲍伊', 6.5, 31, 3.3, 0.5, 1.5, 0.0, 0.3)
(703, 1995, '杰夫-特纳', 10.8, 32, 1.5, 1.0, 0.5, 0.0, 0.0)
(704, 1995, '唐纳德-洛耶尔', 1.0, 28, 0.0, 0.0, 0.0, 0.0, 0.0)
(705, 1994, '哈基姆-奥拉朱旺', 43.1, 31, 26.9, 9.1, 3.6, 1.6, 3.9)
(706, 1994, '弗农-马克斯韦尔', 37.7, 28, 13.4, 3.3, 2.9, 0.6, 0.0)
(707, 1994, '罗伯特-霍里', 37.9, 23, 10.3, 6.1, 3.7, 1.3, 0.6)
(708, 1994, '萨姆-卡塞尔', 22.6, 24, 10.0, 3.1, 2.9, 1.3, 0.3)
(709, 1994, '奥蒂斯-索普', 39.6, 31, 9.3, 11.3, 3.3, 0.9, 0.0)
(710, 1994, '卡尔-埃雷拉', 17.3, 27, 7.1, 3.6, 0.4, 0.4, 0.1)
(711, 1994, '肯尼-史密斯', 25.4, 28, 5.6, 1.4, 3.1, 0.7, 0.0)
(712, 1994, '马里奥-艾利', 11.3, 30, 2.4, 1.0, 1.0, 0.3, 0.1)
(713, 1994, '马特-布拉德', 13.5, 26, 4.0, 3.0, 0.0, 0.5, 0.5)
(714, 1994, '厄尔-克雷顿', 2.0, 36, 0.0, 0.0, 0.0, 0.0, 0.0)
(715, 1994, '克里斯-詹特', 2.3, 24, 0.0, 0.3, 0.0, 0.0, 0.0)
(716, 1994, '帕特里克-尤因', 44.0, 31, 18.9, 12.4, 1.7, 1.3, 4.3)
(717, 1994, '约翰-斯塔克斯', 41.9, 28, 17.7, 3.1, 5.9, 1.6, 0.1)
(718, 1994, '德里克-哈珀', 38.0, 32, 16.4, 3.0, 6.0, 2.4, 0.1)
(719, 1994, '查尔斯-奥克利', 40.7, 30, 11.0, 11.9, 2.4, 1.1, 0.1)
(720, 1994, '查尔斯-史密斯', 26.7, 28, 9.3, 4.3, 1.7, 0.6, 1.0)
(721, 1994, '安东尼-梅森', 29.3, 27, 8.6, 6.9, 1.3, 0.7, 0.0)
(722, 1994, '格雷格-安东尼', 11.4, 26, 3.3, 0.9, 2.4, 0.4, 0.1)
(723, 1994, '休波特-戴维斯', 7.6, 23, 1.6, 0.4, 0.4, 0.0, 0.2)
(724, 1994, '安东尼-邦纳', 5.5, 25, 2.0, 1.0, 0.0, 0.0, 0.0)
(725, 1994, '赫伯-威廉姆斯', 1.8, 35, 0.0, 0.0, 0.0, 0.0, 0.3)
(726, 1993, '迈克尔-乔丹', 45.7, 29, 41.0, 8.5, 6.3, 1.7, 0.7)
(727, 1993, '斯科蒂-皮蓬', 44.3, 27, 21.2, 9.2, 7.7, 2.0, 1.0)
(728, 1993, 'B.J. Armstrong', 41.8, 25, 13.5, 1.8, 5.0, 0.8, 0.2)
(729, 1993, '霍雷斯-格兰特', 38.8, 27, 11.2, 10.3, 2.3, 1.5, 1.5)
(730, 1993, '约翰-帕克森', 16.0, 32, 5.8, 1.5, 0.8, 0.5, 0.2)
(731, 1993, '斯格特-威廉姆斯', 26.5, 24, 4.7, 6.3, 1.7, 0.5, 1.5)
(732, 1993, '比尔-卡特赖特', 21.3, 35, 4.3, 3.2, 1.7, 0.5, 0.2)
(733, 1993, '特伦特-塔克', 6.8, 33, 2.8, 0.3, 0.7, 0.2, 0.0)
(734, 1993, '斯塔塞-金', 8.2, 26, 2.2, 1.3, 0.5, 0.3, 0.2)
(735, 1993, '罗德尼-麦克雷', 4.0, 31, 0.0, 1.0, 0.0, 0.0, 0.0)
(736, 1993, '维尔-佩尔多', 9.0, 27, 0.0, 3.0, 0.0, 0.0, 0.0)
(737, 1993, '达内尔-沃克', 1.7, 31, 0.0, 0.0, 0.3, 0.0, 0.0)
(738, 1993, '查尔斯-巴克利', 46.2, 29, 27.3, 13.0, 5.5, 1.2, 0.5)
(739, 1993, '凯文-约翰逊', 43.3, 26, 17.2, 3.0, 6.5, 1.3, 0.3)
(740, 1993, '丹-马尔利', 46.8, 27, 17.2, 8.2, 3.7, 1.3, 2.2)
(741, 1993, '理查德-杜马斯', 26.7, 23, 15.8, 4.3, 1.0, 1.3, 1.0)
(742, 1993, '丹尼-安吉', 27.0, 33, 8.8, 3.0, 2.5, 0.3, 0.0)
(743, 1993, '汤姆-钱伯斯', 15.3, 33, 6.7, 3.0, 0.5, 0.2, 0.5)
(744, 1993, '马克-韦斯特', 21.7, 32, 5.7, 4.3, 0.7, 0.0, 1.2)
(745, 1993, '奥利弗-米勒', 17.8, 22, 5.0, 4.2, 1.3, 0.7, 2.0)
(746, 1993, '弗兰克-约翰逊', 7.3, 34, 3.0, 0.3, 0.8, 0.5, 0.0)
(747, 1993, '杰罗德-穆斯塔夫', 1.0, 23, 0.0, 0.0, 0.0, 0.0, 0.0)
(748, 1992, '迈克尔-乔丹', 42.3, 28, 35.8, 4.8, 6.5, 1.7, 0.3)
(749, 1992, '斯科蒂-皮蓬', 40.7, 26, 20.8, 8.3, 7.7, 1.5, 0.7)
(750, 1992, '约翰-帕克森', 30.8, 31, 10.3, 0.8, 2.7, 1.3, 0.0)
(751, 1992, '霍雷斯-格兰特', 37.8, 26, 9.2, 7.8, 4.0, 0.8, 2.3)
(752, 1992, '比尔-卡特赖特', 25.2, 34, 6.3, 4.0, 1.5, 0.5, 0.2)
(753, 1992, 'B.J. Armstrong', 17.8, 24, 5.8, 0.8, 2.3, 0.3, 0.0)
(754, 1992, '斯格特-威廉姆斯', 21.3, 23, 5.5, 6.2, 1.0, 0.2, 1.3)
(755, 1992, '克里夫-莱温斯顿', 10.8, 31, 3.8, 2.2, 0.7, 0.2, 0.2)
(756, 1992, '斯塔塞-金', 12.0, 25, 4.5, 2.5, 0.0, 0.3, 0.3)
(757, 1992, '鲍伯-汉森', 8.0, 31, 3.2, 0.4, 0.6, 0.2, 0.0)
(758, 1992, '克雷格-霍奇思', 3.0, 31, 1.0, 0.0, 0.0, 0.5, 0.0)
(759, 1992, '维尔-佩尔多', 3.3, 26, 0.7, 1.0, 0.0, 0.0, 0.0)
(760, 1992, '克莱德-德雷克斯勒', 39.7, 29, 24.8, 7.8, 5.3, 1.3, 1.0)
(761, 1992, '特里-波特', 43.8, 28, 16.2, 4.3, 4.7, 1.0, 0.3)
(762, 1992, '杰罗姆-克西', 38.0, 29, 14.8, 8.7, 3.3, 1.8, 0.2)
(763, 1992, '克利弗德-罗宾逊', 24.3, 25, 10.3, 3.0, 2.2, 0.8, 0.7)
(764, 1992, '丹尼-安吉', 23.0, 32, 10.0, 2.0, 2.5, 0.8, 0.2)
(765, 1992, '凯文-达克沃斯', 27.3, 27, 9.3, 6.8, 1.5, 0.5, 0.7)
(766, 1992, '巴克-威廉姆斯', 35.2, 31, 7.8, 7.3, 1.0, 0.8, 0.5)
(767, 1992, '马克-布莱恩特', 21.0, 26, 10.0, 5.0, 0.0, 0.0, 0.0)
(768, 1992, '罗波特-派克', 8.0, 22, 2.5, 0.5, 0.5, 0.5, 0.0)
(769, 1992, '埃尼斯-威特利', 5.2, 29, 0.8, 0.2, 0.2, 0.6, 0.0)
(770, 1992, '阿拉-阿卜杜勒纳比', 6.0, 23, 1.0, 2.0, 0.0, 0.0, 0.0)
(771, 1992, '韦恩-库珀', 8.0, 35, 0.0, 2.0, 0.0, 0.0, 2.0)
(772, 1991, '迈克尔-乔丹', 44.0, 27, 31.2, 6.6, 11.4, 2.8, 1.4)
(773, 1991, '斯科蒂-皮蓬', 43.6, 25, 20.8, 9.4, 6.6, 2.4, 1.0)
(774, 1991, '霍雷斯-格兰特', 39.6, 25, 14.6, 7.8, 1.6, 1.6, 0.6)
(775, 1991, '约翰-帕克森', 31.8, 30, 13.4, 2.0, 3.4, 1.0, 0.0)
(776, 1991, '比尔-卡特赖特', 32.0, 33, 8.8, 5.0, 2.4, 0.6, 0.6)
(777, 1991, '克雷格-霍奇思', 10.6, 30, 3.8, 0.6, 0.2, 0.0, 0.0)
(778, 1991, '克里夫-莱温斯顿', 18.0, 30, 3.2, 2.8, 0.6, 1.0, 1.0)
(779, 1991, 'B.J. Armstrong', 7.4, 23, 2.0, 0.6, 0.8, 0.4, 0.0)
(780, 1991, '维尔-佩尔多', 7.4, 25, 1.6, 2.4, 0.2, 0.0, 0.2)
(781, 1991, '斯格特-威廉姆斯', 11.3, 22, 2.0, 2.3, 0.8, 0.0, 0.3)
(782, 1991, '斯塔塞-金', 3.0, 24, 1.0, 0.5, 0.0, 0.0, 0.0)
(783, 1991, '丹尼斯-霍普森', 2.0, 25, 0.0, 0.0, 0.0, 0.0, 0.0)
(784, 1991, '魔术师约翰逊', 45.6, 31, 18.6, 8.0, 12.4, 1.2, 0.0)
(785, 1991, '弗拉德-迪瓦茨', 41.6, 22, 18.2, 8.8, 2.0, 1.8, 2.4)
(786, 1991, '萨姆-帕金斯', 41.2, 29, 16.6, 7.6, 1.0, 0.4, 1.4)
(787, 1991, '詹姆斯-沃西', 41.0, 29, 19.3, 3.0, 2.0, 1.0, 0.0)
(788, 1991, 'A.C. Green', 22.6, 27, 5.8, 5.6, 0.2, 0.6, 0.0)
(789, 1991, '特里-蒂格', 14.2, 30, 5.0, 0.4, 0.2, 0.6, 0.2)
(790, 1991, '埃尔登-坎贝尔', 11.0, 22, 7.7, 1.3, 0.0, 1.0, 0.7)
(791, 1991, '拜伦-斯科特', 35.0, 29, 4.5, 1.8, 1.8, 0.8, 0.0)
(792, 1991, '托尼-史密斯', 16.0, 22, 6.0, 0.5, 1.0, 0.5, 0.0)
(793, 1991, '拉里-德鲁', 5.0, 32, 1.8, 0.5, 0.0, 0.0, 0.0)
(794, 1991, '迈克尔-汤普森', 10.0, 36, 0.0, 0.0, 0.0, 0.0, 0.0)
(795, 1990, '伊赛亚-托马斯', 38.4, 28, 27.6, 5.2, 7.0, 1.6, 0.4)
(796, 1990, '乔-杜马斯', 42.0, 26, 20.6, 2.8, 5.6, 0.8, 0.0)
(797, 1990, '詹姆斯-爱德华兹', 27.6, 34, 14.4, 3.8, 0.8, 0.4, 0.6)
(798, 1990, '比尔-兰比尔', 38.2, 32, 13.2, 13.4, 2.4, 1.4, 0.6)
(799, 1990, '文尼-约翰逊', 22.6, 33, 12.2, 2.0, 1.2, 0.2, 0.6)
(800, 1990, '马克-阿吉雷', 24.0, 30, 9.6, 3.6, 0.8, 0.4, 0.0)
(801, 1990, '约翰-萨利', 28.6, 25, 6.6, 6.4, 0.4, 0.2, 2.4)
(802, 1990, '丹尼斯-罗德曼', 19.8, 28, 2.3, 5.5, 0.8, 0.5, 0.5)
(803, 1990, '大卫-格林伍德', 11.0, 32, 1.0, 3.0, 0.0, 0.3, 0.0)
(804, 1990, '杰拉德-亨德森', 1.0, 34, 1.0, 0.0, 0.0, 0.0, 0.0)
(805, 1990, '斯科特-黑斯廷斯', 2.0, 29, 0.0, 0.0, 0.0, 0.0, 0.0)
(806, 1990, '克莱德-德雷克斯勒', 40.8, 27, 26.4, 7.8, 6.2, 1.8, 0.2)
(807, 1990, '杰罗姆-克西', 41.2, 27, 19.0, 7.0, 1.2, 0.6, 0.6)
(808, 1990, '特里-波特', 41.2, 26, 19.0, 2.6, 8.4, 2.0, 0.2)
(809, 1990, '凯文-达克沃斯', 29.8, 25, 15.6, 5.6, 0.0, 0.2, 0.4)
(810, 1990, '巴克-威廉姆斯', 38.4, 29, 11.2, 9.0, 1.8, 0.6, 0.2)
(811, 1990, '克利弗德-罗宾逊', 16.4, 23, 3.8, 2.4, 0.8, 0.8, 0.8)
(812, 1990, '丹尼-杨', 15.6, 27, 3.0, 1.4, 1.6, 0.6, 0.2)
(813, 1990, '德拉任-彼得罗维奇', 7.3, 25, 2.5, 0.3, 0.5, 0.3, 0.0)
(814, 1990, '韦恩-库珀', 14.0, 33, 1.8, 4.0, 0.2, 0.4, 0.8)
(815, 1990, '马克-布莱恩特', 4.5, 24, 0.5, 1.0, 0.0, 0.0, 0.0)
