比赛元数据项,比赛元数据值,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18
赛事标题,2012总决赛G5：雷霆106-121热火,,,,,,,,,,,,,,,,,,,
赛事类型,赛事类型：总决赛G5,,,,,,,,,,,,,,,,,,,
比赛时间,比赛时间：2012年06月21日 9:00,,,,,,,,,,,,,,,,,,,
比赛主/客队,主队：迈阿密热火/客队：俄克拉荷马城雷霆,,,,,,,,,,,,,,,,,,,
比赛裁判,"裁判：Dan Crawford, Monty McCutchen, Derrick Stafford",,,,,,,,,,,,,,,,,,,
比赛客队未上场球员,"客队未出场球员：雷吉-杰克逊,埃里克-梅诺",,,,,,,,,,,,,,,,,,,
比赛主队未上场球员,"主队未出场球员：埃迪-库里,德克斯特-皮特曼",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
雷霆全场基础数据,,,,,,,,,,,,,,,,,,,,
球员,分钟,命中,投篮次数,命中率,3分命中,3分投篮,3分命中率,罚球命中,罚球次数,罚球命中率,前场篮板,后场篮板,篮板,助攻,抢断,盖帽,失误,犯规,得分,正负值
凯文-杜兰特,43:16,13,24,.542,3,6,.500,3,3,1.0,2,9,11,3,2,1,7,5,32,-23
拉塞尔-威斯布鲁克,43:16,4,20,.200,0,5,.0,11,13,.846,0,4,4,6,2,0,2,3,19,-23
赛尔吉-伊巴卡,25:47,3,9,.333,0,0,0,3,4,.750,4,0,4,0,0,2,0,3,9,-26
肯德里克-帕金斯,19:45,1,4,.250,0,0,0,0,0,0,0,4,4,0,1,0,1,5,2,-14
萨博-塞福洛沙,9:19,0,2,.0,0,1,.0,0,0,0,0,0,0,0,0,0,0,2,0,-5
詹姆斯-哈登,35:40,5,11,.455,3,8,.375,6,6,1.0,1,3,4,5,2,0,3,2,19,-17
德里克-费舍尔,28:48,4,7,.571,3,6,.500,0,0,0,1,3,4,3,0,0,0,4,11,-1
尼克-科里森,16:56,1,3,.333,0,0,0,0,0,0,2,2,4,1,0,0,0,3,2,+3
科尔-阿尔德里奇,4:44,1,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,+8
戴奎恩-库克,4:44,1,2,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,+8
拉扎尔-海沃德,4:44,1,2,.500,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,+8
罗耶尔-埃维,3:01,2,2,1.0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,6,+7
纳兹尔-穆罕默德,未上场,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
热火全场基础数据,,,,,,,,,,,,,,,,,,,,
球员,分钟,命中,投篮次数,命中率,3分命中,3分投篮,3分命中率,罚球命中,罚球次数,罚球命中率,前场篮板,后场篮板,篮板,助攻,抢断,盖帽,失误,犯规,得分,正负值
勒布朗-詹姆斯,44:09,9,19,.474,0,3,.0,8,9,.889,4,7,11,13,1,2,6,2,26,+20
德维恩-韦德,34:40,7,12,.583,0,0,0,6,9,.667,2,6,8,3,2,3,1,4,20,+25
克里斯-波什,34:25,9,14,.643,1,1,1.0,5,5,1.0,0,7,7,0,1,2,0,1,24,+29
马里奥-查默斯,33:56,3,6,.500,2,4,.500,2,2,1.0,1,1,2,7,2,0,4,3,10,+25
肖恩-巴蒂尔,28:42,4,8,.500,3,7,.429,0,0,0,0,4,4,1,1,0,1,4,11,+8
迈克-米勒,23:14,7,11,.636,7,8,.875,2,2,1.0,0,5,5,0,1,0,0,4,23,+14
诺里斯-科尔,16:40,1,4,.250,1,2,.500,0,0,0,0,1,1,0,0,0,0,2,3,-12
犹多尼斯-哈斯勒姆,10:34,0,1,.0,0,0,0,1,2,.500,1,0,1,1,0,0,0,1,1,-7
詹姆斯-琼斯,4:37,0,1,.0,0,1,.0,0,0,0,0,0,0,0,0,0,1,0,0,-6
特雷尔-哈里斯,3:01,0,0,0,0,0,0,3,4,.750,0,1,1,0,0,0,0,0,3,-7
朱万-霍华德,3:01,0,1,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7
罗尼-图里亚夫,3:01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-7
乔尔-安东尼,未上场,,,,,,,,,,,,,,,,,,,
